SK_ID_CURR,TARGET
100001,0.11857163941957098
100005,0.1476419025604399
100013,0.05366944696122678
100028,0.05173093345671777
100038,0.14277995059095336
100042,0.07582844416849104
100057,0.03407222835560014
100065,0.08029786661434189
100066,0.0477142918414933
100067,0.17224755026569125
100074,0.046440343426683295
100090,0.08183399575206875
100091,0.1235841407773129
100092,0.07891472471484307
100106,0.04585316951433124
100107,0.18917832479925814
100109,0.09297535268869023
100117,0.07078081771530369
100128,0.1398313162619152
100141,0.10665872862560982
100150,0.050625066592979676
100168,0.02744168336779713
100169,0.1693920009256595
100170,0.1850756329986801
100171,0.07266413021125294
100172,0.10240171258041193
100184,0.1157789523316601
100187,0.06547479193478634
100212,0.040888628297501145
100222,0.06351321864346648
100223,0.05423496361916208
100232,0.03685157555670531
100241,0.08984736609810842
100245,0.0335633652025657
100253,0.08195672952330806
100256,0.11809574864479087
100271,0.04424173549436905
100278,0.19434446736201638
100280,0.0470429485261302
100306,0.11640215623751432
100311,0.13136800033312707
100312,0.05285936388156441
100330,0.12110361412954976
100331,0.036076634819386395
100352,0.09794159645258323
100358,0.07781202630906296
100367,0.045861173160239355
100382,0.08254617508813779
100384,0.19466130685933006
100385,0.08122109717295321
100386,0.07461674579640828
100399,0.03944716853273988
100404,0.06871450514942368
100416,0.028789534759746004
100422,0.047820121505120786
100426,0.06074467506410675
100438,0.05905127733547781
100444,0.11652696329958594
100445,0.08442844231509661
100446,0.1008182082786841
100447,0.05422137124919963
100450,0.1404999644154508
100466,0.044450582840705244
100483,0.04315197658191181
100484,0.04478183145798616
100494,0.0515567022744421
100510,0.1324720394112409
100512,0.08687266149899354
100517,0.06715230755475476
100548,0.03597294451365554
100551,0.10007889042350368
100552,0.08077270872385124
100553,0.04394923581487094
100561,0.2349281470345007
100568,0.2430464802066161
100569,0.02633318120693428
100591,0.12555056210763232
100592,0.04453249833725992
100602,0.05015282556828665
100607,0.07791759468503343
100613,0.06271103391312234
100617,0.0895386163942969
100618,0.1367733392588968
100622,0.10976594135259979
100625,0.050898202884885314
100677,0.13953504593726093
100699,0.045841103770623275
100702,0.2822569427339667
100711,0.06199957137883858
100729,0.11192429420506243
100740,0.13149549365048965
100744,0.0830865056219836
100745,0.08009799055906724
100747,0.09458749483111548
100751,0.1976045154172423
100752,0.1079872887187934
100753,0.2008071476215952
100754,0.21679780297892903
100760,0.0692530499969468
100762,0.0968309132638514
100763,0.051800156669263395
100765,0.03839731856971342
100770,0.08988774290949215
100772,0.03714925738858149
100777,0.04815203341007446
100791,0.06407737689766284
100792,0.03918211816221675
100797,0.08075268358003657
100823,0.08563196118607039
100826,0.06322135210190821
100830,0.09120142126767787
100836,0.12021495530205223
100872,0.03723307560338019
100910,0.14183699916371173
100913,0.13704936103472679
100918,0.04599071544547635
100931,0.04936865966577588
100952,0.03183375223325829
100953,0.03034094075806236
100965,0.18595540654207837
100970,0.054928060676208715
100982,0.1520371844804821
100983,0.22443332692064477
100984,0.10551309992196484
100987,0.08713228997322439
100997,0.06263999532038941
100998,0.1878365302842945
101002,0.08431763062053384
101005,0.13820592281572314
101008,0.1288960728194595
101020,0.05575199674124245
101021,0.07425238464581917
101024,0.046250442265691805
101025,0.11791913942528975
101026,0.05292605575502322
101031,0.0364339637478339
101041,0.03825028025978439
101051,0.04926469326517064
101055,0.07761665091893474
101056,0.2040378015625866
101057,0.0749483479977801
101064,0.04341344115039653
101079,0.07901763726248955
101087,0.03660212884736808
101090,0.06415407650933641
101092,0.05756601866686866
101097,0.1550836699924394
101099,0.03966897693558971
101107,0.04410448214026764
101118,0.037625858113692456
101125,0.08894840800196138
101126,0.026345124832956104
101128,0.06737175313274942
101136,0.12755967266932913
101140,0.1585521146274486
101149,0.05156790582345539
101160,0.09134980920880771
101169,0.13838213530984497
101181,0.07357097316349068
101186,0.04048753369086469
101190,0.06402683394417583
101193,0.11704395085550184
101194,0.09556275473620912
101198,0.1733190752026802
101200,0.06952849658683813
101204,0.02897329034353906
101211,0.06351067709422509
101213,0.060133470853248785
101223,0.09307797004569929
101225,0.12260585795036745
101237,0.06085248155477451
101243,0.08457360711515191
101244,0.07707294798975689
101258,0.048982627770112856
101259,0.10438325176076388
101268,0.1398829170531859
101269,0.07420652199159913
101271,0.06732767862932638
101279,0.04494768613031275
101281,0.13173638153594963
101287,0.06733787438434202
101292,0.04466164466512049
101294,0.05812184097674993
101296,0.08819077761319148
101297,0.03451052177752375
101299,0.08160420527825199
101301,0.04284973172025166
101305,0.14626606244057622
101308,0.13135122008586095
101318,0.022732446824255764
101327,0.1547886245798345
101329,0.03335678957022835
101332,0.049888918315916415
101337,0.05095294825327468
101343,0.06940971488470558
101345,0.0679873261129046
101346,0.02310859480322644
101353,0.0384687314085574
101354,0.11378148785282828
101355,0.18572027352737963
101356,0.03684055652752641
101362,0.1305058775141462
101363,0.2478383149624496
101365,0.040013903114807896
101366,0.0666386733067244
101367,0.23980697308689775
101368,0.050850886626017604
101374,0.14029892565396815
101380,0.03296884171911958
101383,0.08256394747994825
101398,0.03537686063811657
101399,0.2268353614337229
101401,0.1529143132680861
101412,0.05226407998622435
101426,0.0874492894045652
101427,0.3136764352066015
101428,0.07884903719642872
101429,0.10715811934685257
101434,0.03604818562188195
101440,0.1560944383618452
101448,0.07789437742398177
101449,0.05675912943946395
101465,0.08583697211117326
101467,0.05809159105669408
101472,0.06465166742195955
101478,0.19545608022609334
101497,0.051893586503215676
101504,0.06372003430176038
101547,0.030007435380218387
101548,0.05516919504025165
101555,0.15011150080237193
101570,0.050226848435316565
101572,0.04760121702649434
101578,0.04738319295848823
101580,0.04729854730734162
101588,0.09308168999508445
101602,0.10755399886337862
101610,0.10422200000314207
101614,0.05730664938468714
101616,0.090192710504647
101643,0.1095449231843706
101644,0.061995836901570275
101649,0.08283189432022302
101650,0.05532939096400804
101665,0.08619627144136138
101667,0.10597006889017621
101669,0.17575634874207663
101674,0.06708217758887568
101675,0.028328038014728246
101678,0.08660049801362826
101682,0.10019111352680457
101686,0.0816290079834796
101697,0.204488252960514
101700,0.20559782873047705
101711,0.04762668857164203
101714,0.15335626732891683
101715,0.1263244320163505
101728,0.022330826000123455
101732,0.06394995944116405
101757,0.1527775675213237
101758,0.09979835809141198
101759,0.03593938825751125
101762,0.061860180091248725
101764,0.07951553956348804
101780,0.14869045632597228
101784,0.03250568185926516
101789,0.047701215335278206
101816,0.0632804928325481
101819,0.0656276149991051
101827,0.029603225403750905
101863,0.05979668926364164
101867,0.03865925854370672
101870,0.03608915669873566
101873,0.14904678003489533
101878,0.08645148730968409
101879,0.10640849571829171
101880,0.07641964919109846
101887,0.0801518393717102
101897,0.02246829238097216
101901,0.07380897520635574
101903,0.22418330685947765
101920,0.10030282224084773
101921,0.044768788907931116
101922,0.055181070446204544
101961,0.10918178170648114
101962,0.0900510109545104
101971,0.0887172886449722
101976,0.17967582950583683
102002,0.12844247568309664
102005,0.02196683697370169
102007,0.24371966636917175
102017,0.13190263270891367
102019,0.17215276985905487
102029,0.030550336798282025
102051,0.20209357582640955
102052,0.03510157896708174
102054,0.09068515890237776
102062,0.0759185253293652
102067,0.18528328639367656
102068,0.11681495554521802
102070,0.060829438225129276
102090,0.09900852544691258
102092,0.07883692839248835
102099,0.1262886875882314
102100,0.04927523075504397
102112,0.11538111060855195
102113,0.051393007106167794
102122,0.14069718407445236
102123,0.07194897091640537
102125,0.05760815416972156
102126,0.10599035183349238
102146,0.047206154005898275
102147,0.07685024297915606
102151,0.0770728409311047
102158,0.16139511848738824
102159,0.07216027002267801
102162,0.10661023223717847
102165,0.046163822746267666
102166,0.03201299412254249
102174,0.03270931372707364
102193,0.18882833236445382
102198,0.04668731264610674
102205,0.13977578243330432
102206,0.021794655187474615
102218,0.02355718601793943
102221,0.042650373449060516
102230,0.06660693382100635
102238,0.06662514798562622
102248,0.11647398515406455
102252,0.10461617811960514
102259,0.09436357609726528
102262,0.1519279581512012
102273,0.09772283037525865
102286,0.14754356618606998
102293,0.023994785597069784
102294,0.05319230991872973
102296,0.11208680903184623
102298,0.0870754513356086
102303,0.04973973489710191
102309,0.0382306101171344
102315,0.09128278975914662
102340,0.10257707947839932
102342,0.11901212383708376
102344,0.04758314581035297
102346,0.05873173053009806
102347,0.0339692855754951
102374,0.10958847457212395
102380,0.08913006744184272
102387,0.058347998955027666
102393,0.08076683966087393
102403,0.05410698751237972
102413,0.054832149896087715
102414,0.06227330396501228
102415,0.04487266802184548
102416,0.14346135837847665
102439,0.06474699317664818
102441,0.050384511176145126
102443,0.052400318340464665
102444,0.1247861519609996
102445,0.1347402646754921
102448,0.04854004833308243
102449,0.07693468285882825
102450,0.1843773024169819
102456,0.05517631842976914
102458,0.10953944399168006
102459,0.14898224870429339
102465,0.08421683884278912
102470,0.18237225853637862
102471,0.03803173972776689
102475,0.06659101417208205
102476,0.12081607080554023
102506,0.07687299149311941
102509,0.06484068391675972
102519,0.026190779882584593
102522,0.11995118733492481
102545,0.06150813698294576
102549,0.09440682249927647
102562,0.02416417382000079
102563,0.044540016542262875
102568,0.1287060038205916
102582,0.05188511264317547
102592,0.05316560177104358
102597,0.12902196688803427
102605,0.07788737475268803
102614,0.06226816458197445
102617,0.20164721014893222
102634,0.0637331188095788
102652,0.08277283298119735
102655,0.04664972797449659
102671,0.10960878009539517
102694,0.14328144295935172
102701,0.05727289472656246
102703,0.02016654124497299
102704,0.03592249122050085
102713,0.0341067884669776
102720,0.10612427082526911
102731,0.04435660180428213
102733,0.07831993655067221
102749,0.03521628133548348
102755,0.1081703453718479
102763,0.04710049064073358
102770,0.07563495559393159
102772,0.10015594921006583
102799,0.09099110138301401
102838,0.0254992185774163
102854,0.03275012875212266
102862,0.1633843701797719
102863,0.03500864217476375
102867,0.022561007912333952
102868,0.03546686775930876
102878,0.07064488555514571
102887,0.07036784974736035
102898,0.22270501753641703
102904,0.09967037829181911
102912,0.04154763527486066
102919,0.028847554205080058
102927,0.08625281048366648
102932,0.05297237790157179
102933,0.09854213896659524
102935,0.020605213237886146
102958,0.033107548271105944
102969,0.18015380351219787
102971,0.03007835088826123
102975,0.16844635491610163
102979,0.033296878442518815
102982,0.026492179583684942
102987,0.21326947776610417
102989,0.08829615837929744
102995,0.0903312344445817
102996,0.05564854011706423
103000,0.09404402018225412
103001,0.17844137134243399
103004,0.042200381455359995
103010,0.04593159513470408
103025,0.14793255174623596
103029,0.08335888320038361
103046,0.05997989582378487
103056,0.05417506060942734
103062,0.07581772384312518
103078,0.05697375673533214
103083,0.027804486012075566
103092,0.056423675189225496
103096,0.039563551973041615
103097,0.06880209803854942
103102,0.14037247228365912
103112,0.07203595455848383
103132,0.04449753069977376
103144,0.05814017285271516
103145,0.09866632153196062
103146,0.05853276525392635
103147,0.07088279984303572
103158,0.08675828328745756
103171,0.07832807003610608
103173,0.05702817254340579
